5wir_C.pdb	5wir_C.pdb
4a5x_C.pdb	4a5x_C.pdb
3agz_C.pdb	3agz_C.pdb
3agz_C.pdb	3esk_B.pdb
5di7_C.pdb	5di7_C.pdb
5di7_C.pdb	3bej_E.pdb
5di7_C.pdb	1k7l_B.pdb
5di7_C.pdb	3uud_C.pdb
5di7_C.pdb	3oll_C.pdb
5di7_C.pdb	3kmr_C.pdb
5di7_C.pdb	4iqr_I.pdb
3qzv_C.pdb	3qzv_C.pdb
3qzv_C.pdb	4n4f_C.pdb
6g0o_B.pdb	6g0o_B.pdb
1zy8_K.pdb	1zy8_K.pdb
7k0k_C.pdb	7k0k_C.pdb
1ybo_A.pdb	1ybo_A.pdb
1ybo_A.pdb	4z33_A.pdb
1ybo_A.pdb	1obz_A.pdb
1ybo_A.pdb	2q9q_A.pdb
1ybo_A.pdb	2e9x_B.pdb
1ybo_A.pdb	5ggp_A.pdb
1ybo_A.pdb	6hay_B.pdb
1ybo_A.pdb	1vcb_C.pdb
1ybo_A.pdb	4ajy_V.pdb
1ybo_A.pdb	5t35_D.pdb
1ybo_A.pdb	1lqb_C.pdb
1ybo_A.pdb	6s8s_A.pdb
1ybo_A.pdb	6zxe_F.pdb
1ybo_A.pdb	6zxg_F.pdb
1ybo_A.pdb	6zp4_e.pdb
1ybo_A.pdb	3sl9_A.pdb
1ybo_A.pdb	1g73_A.pdb
1ybo_A.pdb	6wlw_1.pdb
1ybo_A.pdb	3b71_A.pdb
1ybo_A.pdb	1ow6_A.pdb
5bo0_C.pdb	5bo0_C.pdb
5bo0_C.pdb	7ciz_C.pdb
5bo0_C.pdb	5bnx_C.pdb
5w6a_E.pdb	5w6a_E.pdb
4uda_B.pdb	4uda_B.pdb
4uda_B.pdb	3bqd_B.pdb
4xpn_B.pdb	4xpn_B.pdb
5czi_B.pdb	5czi_B.pdb
2gl7_B.pdb	2gl7_B.pdb
6iit_E.pdb	6iit_E.pdb
3l6x_B.pdb	3l6x_B.pdb
4o6f_B.pdb	4o6f_B.pdb
1d4t_B.pdb	1d4t_B.pdb
6e2p_C.pdb	6e2p_C.pdb
5hjs_C.pdb	5hjs_C.pdb
5hjs_C.pdb	1p8d_C.pdb
2h62_C.pdb	2h62_C.pdb
2h62_C.pdb	3qb4_B.pdb
3nmx_D.pdb	3nmx_D.pdb
6wx9_B.pdb	6wx9_B.pdb
1h25_E.pdb	1h25_E.pdb
5xyf_B.pdb	5xyf_B.pdb
3u88_C.pdb	3u88_C.pdb
3u88_C.pdb	1rv6_V.pdb
3u88_C.pdb	3mjg_A.pdb
3u88_C.pdb	1qty_R.pdb
3u88_C.pdb	4qaf_C.pdb
3u88_C.pdb	7czm_A.pdb
3u88_C.pdb	7d0e_A.pdb
3kuj_B.pdb	3kuj_B.pdb
3kuj_B.pdb	3kut_C.pdb
6pai_E.pdb	6pai_E.pdb
4zjv_C.pdb	4zjv_C.pdb
6jto_C.pdb	6jto_C.pdb
5e33_B.pdb	5e33_B.pdb
6y44_P.pdb	6y44_P.pdb
6l81_B.pdb	6l81_B.pdb
6l81_B.pdb	5xqz_C.pdb
4bck_A.pdb	4bck_A.pdb
4bck_A.pdb	5uq2_A.pdb
4bck_A.pdb	1fq1_B.pdb
4bck_A.pdb	2jgz_A.pdb
4bck_A.pdb	1jsu_A.pdb
4bck_A.pdb	2cci_A.pdb
4bck_A.pdb	7kjs_A.pdb
4bck_A.pdb	1buh_A.pdb
4bck_A.pdb	6p8f_B.pdb
4bck_A.pdb	4yc6_A.pdb
4bck_A.pdb	6gu2_A.pdb
4bck_A.pdb	1g3n_A.pdb
4bck_A.pdb	2w96_B.pdb
4bck_A.pdb	1bi8_A.pdb
4bck_A.pdb	6wly_A.pdb
4bck_A.pdb	6wlx_A.pdb
4bck_A.pdb	5upl_A.pdb
4bck_A.pdb	3tac_A.pdb
4bck_A.pdb	5ax3_A.pdb
4bck_A.pdb	2y9q_A.pdb
4bck_A.pdb	4iza_A.pdb
4bck_A.pdb	4nif_B.pdb
4bck_A.pdb	3mi9_A.pdb
4bck_A.pdb	6n4b_R.pdb
4bck_A.pdb	4kyo_B.pdb
4bck_A.pdb	2c0l_A.pdb
4bck_A.pdb	1uw4_B.pdb
4bck_A.pdb	4nm3_A.pdb
4bck_A.pdb	5jh5_A.pdb
4bck_A.pdb	1a6z_A.pdb
4bck_A.pdb	1de4_A.pdb
4bck_A.pdb	4r6u_A.pdb
4bck_A.pdb	4f9c_A.pdb
4bck_A.pdb	2okr_A.pdb
4bck_A.pdb	2y8o_A.pdb
4bck_A.pdb	4yr8_A.pdb
4bck_A.pdb	4h36_A.pdb
4bck_A.pdb	3ptg_A.pdb
4bck_A.pdb	3vum_A.pdb
4bck_A.pdb	6zr5_A.pdb
4bck_A.pdb	2xs0_A.pdb
4bck_A.pdb	4h3b_A.pdb
4bck_A.pdb	4ux9_A.pdb
4bck_A.pdb	7b5o_J.pdb
4bck_A.pdb	6x5q_A.pdb
4bck_A.pdb	2wel_A.pdb
4bck_A.pdb	6xdl_A.pdb
4bck_A.pdb	6paw_A.pdb
4bck_A.pdb	5efq_A.pdb
4bck_A.pdb	4nst_A.pdb
4bck_A.pdb	4ic7_A.pdb
4bck_A.pdb	4mne_A.pdb
4bck_A.pdb	6iyc_C.pdb
4bck_A.pdb	4dgl_C.pdb
4bck_A.pdb	5lm1_A.pdb
4bck_A.pdb	6msb_C.pdb
4bck_A.pdb	6msb_E.pdb
4bck_A.pdb	6msb_D.pdb
4bck_A.pdb	6msb_B.pdb
4bck_A.pdb	6msb_A.pdb
4bck_A.pdb	6msb_F.pdb
4bck_A.pdb	5anr_B.pdb
4bck_A.pdb	2zu6_A.pdb
4bck_A.pdb	2hyi_C.pdb
4bck_A.pdb	5ifs_B.pdb
4bck_A.pdb	5kiy_A.pdb
4bck_A.pdb	5b83_A.pdb
4bck_A.pdb	3mbw_A.pdb
4bck_A.pdb	7of0_6.pdb
4bck_A.pdb	4lac_B.pdb
4bck_A.pdb	6fge_A.pdb
4bck_A.pdb	6mib_A.pdb
4bck_A.pdb	1k3a_A.pdb
4bck_A.pdb	2b4s_B.pdb
4bck_A.pdb	4mne_B.pdb
4bck_A.pdb	6u2h_C.pdb
4bck_A.pdb	4k81_A.pdb
4bck_A.pdb	4zjv_A.pdb
4bck_A.pdb	4riy_B.pdb
4bck_A.pdb	5czi_A.pdb
4bck_A.pdb	6w7o_A.pdb
4bck_A.pdb	1o6k_A.pdb
4bck_A.pdb	3cqw_A.pdb
4bck_A.pdb	3ovv_A.pdb
4bck_A.pdb	7of0_7.pdb
4bck_A.pdb	3qis_A.pdb
4bck_A.pdb	4riy_A.pdb
4bck_A.pdb	3gni_B.pdb
4bck_A.pdb	2wtk_B.pdb
4bck_A.pdb	4ery_A.pdb
4bck_A.pdb	4erq_A.pdb
4bck_A.pdb	4ewr_A.pdb
4bck_A.pdb	6wjq_A.pdb
4bck_A.pdb	4y7r_A.pdb
4bck_A.pdb	3p4f_A.pdb
4bck_A.pdb	4es0_A.pdb
4bck_A.pdb	4cy2_A.pdb
4bck_A.pdb	6zp4_V.pdb
4bck_A.pdb	7of0_E.pdb
4bck_A.pdb	1o9s_A.pdb
4bck_A.pdb	2f69_A.pdb
4bck_A.pdb	1xqh_A.pdb
4bck_A.pdb	3eu7_A.pdb
4bck_A.pdb	7nvv_2.pdb
4bck_A.pdb	2zu6_B.pdb
4bck_A.pdb	4hon_A.pdb
4czz_B.pdb	4czz_B.pdb
4czz_B.pdb	5l3d_B.pdb
4czz_B.pdb	1y6k_L.pdb
4czz_B.pdb	2ggm_A.pdb
4czz_B.pdb	4xef_A.pdb
4czz_B.pdb	2hth_B.pdb
4czz_B.pdb	5tb5_B.pdb
4czz_B.pdb	5e8f_A.pdb
4czz_B.pdb	4jhp_B.pdb
4czz_B.pdb	3t5g_B.pdb
4czz_B.pdb	3tgx_B.pdb
4czz_B.pdb	1t2k_A.pdb
4czz_B.pdb	5j26_A.pdb
4czz_B.pdb	5zcj_C.pdb
4czz_B.pdb	4kbq_A.pdb
4czz_B.pdb	4dck_A.pdb
4czz_B.pdb	4qaf_A.pdb
4czz_B.pdb	3hy2_X.pdb
4czz_B.pdb	2xqn_T.pdb
4czz_B.pdb	5fuc_A.pdb
4czz_B.pdb	7of0_f.pdb
4czz_B.pdb	1fg9_A.pdb
4czz_B.pdb	4v11_A.pdb
4czz_B.pdb	7of0_J.pdb
4czz_B.pdb	6vmi_J.pdb
4czz_B.pdb	7o9m_J.pdb
4czz_B.pdb	7of6_J.pdb
4czz_B.pdb	3qt2_C.pdb
4czz_B.pdb	5tuv_A.pdb
4czz_B.pdb	6uri_M.pdb
4czz_B.pdb	7of0_U.pdb
4czz_B.pdb	7of0_O.pdb
5wai_D.pdb	5wai_D.pdb
5wai_D.pdb	6nq3_D.pdb
5z7l_C.pdb	5z7l_C.pdb
5z7l_C.pdb	5z7g_C.pdb
4h3b_B.pdb	4h3b_B.pdb
2b4s_A.pdb	2b4s_A.pdb
2b4s_A.pdb	4zrt_A.pdb
2b4s_A.pdb	7of0_F.pdb
2b4s_A.pdb	6kzq_A.pdb
2b4s_A.pdb	6l03_A.pdb
2b4s_A.pdb	7of0_X.pdb
2b4s_A.pdb	2wtk_C.pdb
2b4s_A.pdb	3wso_A.pdb
2b4s_A.pdb	4qum_A.pdb
2b4s_A.pdb	3d44_A.pdb
2b4s_A.pdb	4rs1_B.pdb
2b4s_A.pdb	7o9m_C.pdb
2b4s_A.pdb	6uj7_A.pdb
2b4s_A.pdb	6ei2_A.pdb
2b4s_A.pdb	2xpg_A.pdb
2b4s_A.pdb	5t6x_A.pdb
2b4s_A.pdb	1qr1_A.pdb
2b4s_A.pdb	5t6z_A.pdb
2b4s_A.pdb	6pyw_A.pdb
2b4s_A.pdb	6at9_A.pdb
2b4s_A.pdb	3am8_A.pdb
2b4s_A.pdb	3bgm_A.pdb
2b4s_A.pdb	3bp7_A.pdb
2b4s_A.pdb	6o9b_A.pdb
2b4s_A.pdb	3vri_A.pdb
2b4s_A.pdb	3ln4_A.pdb
2b4s_A.pdb	5t6w_A.pdb
2b4s_A.pdb	3bhb_A.pdb
2b4s_A.pdb	2dyp_A.pdb
2b4s_A.pdb	6r2l_A.pdb
2b4s_A.pdb	3fqt_A.pdb
2b4s_A.pdb	1lp9_A.pdb
2b4s_A.pdb	3mrk_A.pdb
2b4s_A.pdb	1i4f_A.pdb
2b4s_A.pdb	2clr_A.pdb
2b4s_A.pdb	3fqx_A.pdb
2b4s_A.pdb	5vz5_A.pdb
2b4s_A.pdb	5w69_A.pdb
2b4s_A.pdb	5bs0_A.pdb
2b4s_A.pdb	1sys_A.pdb
2b4s_A.pdb	2h6p_A.pdb
2b4s_A.pdb	3bh9_A.pdb
2b4s_A.pdb	4o2c_A.pdb
2b4s_A.pdb	6pte_A.pdb
2b4s_A.pdb	6pag_A.pdb
2b4s_A.pdb	5t6y_A.pdb
2b4s_A.pdb	3bo8_A.pdb
2b4s_A.pdb	3mrr_A.pdb
2b4s_A.pdb	3mrp_A.pdb
2b4s_A.pdb	3bzf_A.pdb
2b4s_A.pdb	3vrj_A.pdb
2b4s_A.pdb	3ft3_A.pdb
2b4s_A.pdb	1qew_A.pdb
2b4s_A.pdb	6at5_A.pdb
2b4s_A.pdb	5u98_A.pdb
2b4s_A.pdb	5eu5_A.pdb
2b4s_A.pdb	4no0_A.pdb
2b4s_A.pdb	3fqn_A.pdb
2b4s_A.pdb	1xr9_A.pdb
2b4s_A.pdb	5w6a_A.pdb
2b4s_A.pdb	5iue_A.pdb
2b4s_A.pdb	3ln5_A.pdb
2b4s_A.pdb	1akj_A.pdb
2b4s_A.pdb	3lv3_A.pdb
2b4s_A.pdb	5meo_A.pdb
2b4s_A.pdb	2p5e_A.pdb
2b4s_A.pdb	3utq_A.pdb
2b4s_A.pdb	1efx_A.pdb
2b4s_A.pdb	4hx1_A.pdb
2b4s_A.pdb	3bze_A.pdb
2b4s_A.pdb	6jto_A.pdb
2b4s_A.pdb	6ewo_A.pdb
2b4s_A.pdb	5ib2_A.pdb
2b4s_A.pdb	5bxf_A.pdb
2b4s_A.pdb	6pud_A.pdb
2b4s_A.pdb	1a81_A.pdb
2b4s_A.pdb	5uwc_G.pdb
2b4s_A.pdb	3qt2_A.pdb
2b4s_A.pdb	3zkj_A.pdb
2b4s_A.pdb	4f52_A.pdb
2b4s_A.pdb	6aco_A.pdb
2b4s_A.pdb	6acl_A.pdb
2b4s_A.pdb	6ace_A.pdb
2b4s_A.pdb	6acp_A.pdb
2b4s_A.pdb	4af3_A.pdb
2b4s_A.pdb	6gr8_A.pdb
2b4s_A.pdb	6y4l_A.pdb
2b4s_A.pdb	4wnd_A.pdb
2b4s_A.pdb	3sf4_A.pdb
2b4s_A.pdb	7ako_A.pdb
2b4s_A.pdb	3mi9_B.pdb
2b4s_A.pdb	3kbt_A.pdb
2b4s_A.pdb	3sov_A.pdb
2b4s_A.pdb	1nfi_A.pdb
2b4s_A.pdb	4z2m_B.pdb
2b4s_A.pdb	3shw_A.pdb
2b4s_A.pdb	3tsz_A.pdb
2b4s_A.pdb	6msb_a.pdb
2b4s_A.pdb	5f0p_B.pdb
2b4s_A.pdb	5f0j_B.pdb
2b4s_A.pdb	6xf1_B.pdb
2b4s_A.pdb	4jgh_D.pdb
2b4s_A.pdb	3fm8_C.pdb
2b4s_A.pdb	2a1t_A.pdb
2b4s_A.pdb	2bfd_B.pdb
2b4s_A.pdb	4jhp_C.pdb
2b4s_A.pdb	4qam_A.pdb
2b4s_A.pdb	3p71_C.pdb
2b4s_A.pdb	3fga_C.pdb
2b4s_A.pdb	4i5l_C.pdb
2b4s_A.pdb	4lac_C.pdb
2b4s_A.pdb	3dw8_C.pdb
2b4s_A.pdb	2ie4_C.pdb
2b4s_A.pdb	6s8l_A.pdb
2b4s_A.pdb	5e4e_C.pdb
2b4s_A.pdb	6do4_A.pdb
2b4s_A.pdb	6do5_A.pdb
2b4s_A.pdb	6x18_A.pdb
2b4s_A.pdb	1wq1_G.pdb
2b4s_A.pdb	2vdo_A.pdb
2b4s_A.pdb	6v4p_A.pdb
2b4s_A.pdb	6do3_A.pdb
2b4s_A.pdb	4bxf_A.pdb
2b4s_A.pdb	4chb_A.pdb
2b4s_A.pdb	2flu_X.pdb
2b4s_A.pdb	6ttk_A.pdb
2b4s_A.pdb	6gy5_A.pdb
2b4s_A.pdb	1zjd_A.pdb
2b4s_A.pdb	1yc0_A.pdb
2b4s_A.pdb	4tkn_A.pdb
2b4s_A.pdb	5gk9_A.pdb
2b4s_A.pdb	4dnc_A.pdb
2b4s_A.pdb	6nq3_B.pdb
2b4s_A.pdb	5wai_B.pdb
2b4s_A.pdb	3cqc_A.pdb
2b4s_A.pdb	5anr_A.pdb
2b4s_A.pdb	6xog_A.pdb
6ewo_C.pdb	6ewo_C.pdb
2r28_C.pdb	2r28_C.pdb
3lv3_C.pdb	3lv3_C.pdb
4y6o_C.pdb	4y6o_C.pdb
4gvc_B.pdb	4gvc_B.pdb
5crv_C.pdb	5crv_C.pdb
6kz7_A.pdb	6kz7_A.pdb
6kz7_A.pdb	6paw_C.pdb
1xqh_B.pdb	1xqh_B.pdb
3a8y_C.pdb	3a8y_C.pdb
3a8y_C.pdb	3h7h_A.pdb
2yle_B.pdb	2yle_B.pdb
2cg5_B.pdb	2cg5_B.pdb
5ggp_C.pdb	5ggp_C.pdb
2xqn_A.pdb	2xqn_A.pdb
2j0s_T.pdb	2j0s_T.pdb
4f02_C.pdb	4f02_C.pdb
4s15_C.pdb	4s15_C.pdb
4s15_C.pdb	5ntw_P.pdb
5df6_B.pdb	5df6_B.pdb
5yco_E.pdb	5yco_E.pdb
7of0_T.pdb	7of0_T.pdb
7of0_T.pdb	3lbx_A.pdb
7of0_T.pdb	6uri_S.pdb
7of0_T.pdb	7dvq_I.pdb
7of0_T.pdb	4uj3_B.pdb
2o9v_B.pdb	2o9v_B.pdb
5v8w_A.pdb	5v8w_A.pdb
5v8w_A.pdb	6xog_C.pdb
5v8w_A.pdb	5fer_A.pdb
5v8w_A.pdb	6zp4_R.pdb
5v8w_A.pdb	2fmm_A.pdb
5v8w_A.pdb	3q6s_A.pdb
5v8w_A.pdb	5t1i_A.pdb
5v8w_A.pdb	6fga_A.pdb
5v8w_A.pdb	2yho_A.pdb
6lsd_C.pdb	6lsd_C.pdb
2qkh_B.pdb	2qkh_B.pdb
2qkh_B.pdb	3brv_A.pdb
2qkh_B.pdb	3brt_A.pdb
2qkh_B.pdb	3iol_B.pdb
2qkh_B.pdb	6wzg_P.pdb
2qkh_B.pdb	7d68_P.pdb
6acl_B.pdb	6acl_B.pdb
6igk_B.pdb	6igk_B.pdb
4o3t_B.pdb	4o3t_B.pdb
4o3t_B.pdb	4u7t_A.pdb
4o3t_B.pdb	6pai_C.pdb
4o3t_B.pdb	4lx0_B.pdb
4o3t_B.pdb	7k0k_A.pdb
4o3t_B.pdb	7k0m_A.pdb
4o3t_B.pdb	6vax_A.pdb
4o3t_B.pdb	4cqo_A.pdb
4o3t_B.pdb	5fu6_A.pdb
4o3t_B.pdb	1th1_A.pdb
4o3t_B.pdb	3tx7_A.pdb
4o3t_B.pdb	2gl7_A.pdb
4o3t_B.pdb	3s2k_A.pdb
4geh_B.pdb	4geh_B.pdb
4geh_B.pdb	3w8h_B.pdb
4geh_B.pdb	3cjk_A.pdb
1mzw_B.pdb	1mzw_B.pdb
7dvq_7.pdb	7dvq_7.pdb
3i1h_B.pdb	3i1h_B.pdb
4ccm_C.pdb	4ccm_C.pdb
3wuu_C.pdb	3wuu_C.pdb
2y4v_B.pdb	2y4v_B.pdb
5hyn_A.pdb	5hyn_A.pdb
5hyn_A.pdb	4dpg_A.pdb
5hyn_A.pdb	5y2z_A.pdb
5hyn_A.pdb	4gqb_A.pdb
5hyn_A.pdb	6v0o_A.pdb
5hyn_A.pdb	6v0n_A.pdb
5hyn_A.pdb	1ygr_A.pdb
5hyn_A.pdb	3ojy_A.pdb
5hyn_A.pdb	6sh6_A.pdb
5hyn_A.pdb	7dvq_x.pdb
5hyn_A.pdb	6vmi_v.pdb
5hyn_A.pdb	2nut_B.pdb
5hyn_A.pdb	2ie4_A.pdb
5hyn_A.pdb	4i5l_A.pdb
5hjc_B.pdb	5hjc_B.pdb
2y0i_S.pdb	2y0i_S.pdb
2c1n_C.pdb	2c1n_C.pdb
2rje_P.pdb	2rje_P.pdb
6d94_B.pdb	6d94_B.pdb
6g0q_B.pdb	6g0q_B.pdb
2q9q_B.pdb	2q9q_B.pdb
2q9q_B.pdb	2e9x_D.pdb
6g6k_B.pdb	6g6k_B.pdb
6g6k_B.pdb	1nlw_B.pdb
6g6k_B.pdb	6g6k_A.pdb
6g6k_B.pdb	6ehp_E.pdb
6g6k_B.pdb	4a5x_A.pdb
6g6k_B.pdb	5x6v_D.pdb
6g6k_B.pdb	6b9x_D.pdb
6g6k_B.pdb	1nlw_A.pdb
6g6k_B.pdb	4ui1_C.pdb
6g6k_B.pdb	5jno_A.pdb
3rdv_E.pdb	3rdv_E.pdb
3zg6_F.pdb	3zg6_F.pdb
1i4o_C.pdb	1i4o_C.pdb
3twu_B.pdb	3twu_B.pdb
4ftg_C.pdb	4ftg_C.pdb
5vz5_C.pdb	5vz5_C.pdb
5vz5_C.pdb	6at9_C.pdb
1lp9_C.pdb	1lp9_C.pdb
1h28_E.pdb	1h28_E.pdb
3vh8_G.pdb	3vh8_G.pdb
3vh8_G.pdb	5t6z_G.pdb
3vh8_G.pdb	7o9m_D.pdb
3vh8_G.pdb	7of0_D.pdb
3vh8_G.pdb	4rca_A.pdb
3vh8_G.pdb	6upq_A.pdb
3vh8_G.pdb	6upa_A.pdb
3vh8_G.pdb	6upr_A.pdb
3vh8_G.pdb	4ll1_A.pdb
3vh8_G.pdb	4dkd_C.pdb
3vh8_G.pdb	4l41_C.pdb
3vh8_G.pdb	6ha6_A.pdb
3vh8_G.pdb	2y0i_A.pdb
3vh8_G.pdb	1h2m_A.pdb
3vh8_G.pdb	6hl6_A.pdb
2nll_A.pdb	2nll_A.pdb
2nll_A.pdb	1dsz_A.pdb
2nll_A.pdb	1dsz_B.pdb
2nll_A.pdb	6oau_C.pdb
2nll_A.pdb	2z3q_B.pdb
4m7c_C.pdb	4m7c_C.pdb
3h8k_B.pdb	3h8k_B.pdb
5hyn_D.pdb	5hyn_D.pdb
1a02_F.pdb	1a02_F.pdb
6sf3_A.pdb	6sf3_A.pdb
3obq_B.pdb	3obq_B.pdb
3mjg_X.pdb	3mjg_X.pdb
3mjg_X.pdb	6id1_E.pdb
3mjg_X.pdb	6nj9_K.pdb
3mjg_X.pdb	2o61_B.pdb
3mjg_X.pdb	1xqs_A.pdb
3mjg_X.pdb	5ybv_A.pdb
3mjg_X.pdb	5ybu_A.pdb
3mjg_X.pdb	6gwj_K.pdb
3mjg_X.pdb	4d0n_B.pdb
3mjg_X.pdb	4fjv_A.pdb
3mjg_X.pdb	6y4g_B.pdb
3mjg_X.pdb	6zp4_O.pdb
3mjg_X.pdb	3f1s_B.pdb
3mjg_X.pdb	6upq_B.pdb
3mjg_X.pdb	6upa_B.pdb
3mjg_X.pdb	6upr_B.pdb
3mjg_X.pdb	5h07_A.pdb
3mjg_X.pdb	5efq_B.pdb
3mjg_X.pdb	4nst_B.pdb
3mjg_X.pdb	6lth_P.pdb
3mjg_X.pdb	1ydi_A.pdb
3mjg_X.pdb	4ehp_A.pdb
3mjg_X.pdb	4dj9_A.pdb
3mjg_X.pdb	2jgz_B.pdb
3mjg_X.pdb	6gu2_B.pdb
3mjg_X.pdb	5e8j_A.pdb
3mjg_X.pdb	6s6d_C.pdb
3mjg_X.pdb	4eoz_B.pdb
3mjg_X.pdb	6y32_A.pdb
3mjg_X.pdb	5zgc_A.pdb
3mjg_X.pdb	3glr_A.pdb
3mjg_X.pdb	6u3v_A.pdb
3mjg_X.pdb	4y6l_A.pdb
3mjg_X.pdb	4y6o_A.pdb
3mjg_X.pdb	2ot3_A.pdb
3mjg_X.pdb	6os9_R.pdb
3mjg_X.pdb	4n7z_A.pdb
3mjg_X.pdb	4n7v_A.pdb
3mjg_X.pdb	6d94_A.pdb
3mjg_X.pdb	6oni_B.pdb
3mjg_X.pdb	5ji0_D.pdb
3mjg_X.pdb	2prg_A.pdb
3mjg_X.pdb	3b1m_A.pdb
3mjg_X.pdb	3cki_A.pdb
3mjg_X.pdb	2ocf_A.pdb
3mjg_X.pdb	3tx7_B.pdb
3mjg_X.pdb	4qjr_A.pdb
3mjg_X.pdb	4oni_A.pdb
3mjg_X.pdb	4rwv_A.pdb
3mjg_X.pdb	1zdt_A.pdb
3mjg_X.pdb	3uud_A.pdb
3mjg_X.pdb	5di7_A.pdb
3mjg_X.pdb	7cx2_R.pdb
3mjg_X.pdb	3oll_A.pdb
3mjg_X.pdb	4zi1_A.pdb
3mjg_X.pdb	2yjd_A.pdb
3mjg_X.pdb	1kkq_A.pdb
3mjg_X.pdb	6kxx_A.pdb
3mjg_X.pdb	1k7l_A.pdb
3mjg_X.pdb	3sp6_A.pdb
3mjg_X.pdb	1xvp_A.pdb
3mjg_X.pdb	3r29_A.pdb
3mjg_X.pdb	5kya_B.pdb
3mjg_X.pdb	7a77_A.pdb
3mjg_X.pdb	5ji0_A.pdb
3mjg_X.pdb	6a5z_D.pdb
3mjg_X.pdb	1uhl_A.pdb
3mjg_X.pdb	7a79_A.pdb
3mjg_X.pdb	7a78_A.pdb
3mjg_X.pdb	4isn_A.pdb
3mjg_X.pdb	6msb_Z.pdb
3mjg_X.pdb	5v3r_A.pdb
3mjg_X.pdb	3c3o_A.pdb
3mjg_X.pdb	3c3q_A.pdb
3mjg_X.pdb	6lth_M.pdb
3mjg_X.pdb	6caj_C.pdb
3mjg_X.pdb	1sq0_B.pdb
3mjg_X.pdb	4egc_B.pdb
3mjg_X.pdb	5un7_A.pdb
3mjg_X.pdb	3a9e_B.pdb
3mjg_X.pdb	3kmz_A.pdb
3mjg_X.pdb	3kmr_A.pdb
3mjg_X.pdb	6k41_R.pdb
3mjg_X.pdb	3b4v_C.pdb
6fbk_P.pdb	6fbk_P.pdb
3lqj_Q.pdb	3lqj_Q.pdb
3lqj_Q.pdb	3kqi_B.pdb
3lqj_Q.pdb	2fsa_P.pdb
3lqj_Q.pdb	2vnf_B.pdb
3lqj_Q.pdb	4uy4_C.pdb
3lqj_Q.pdb	5c11_B.pdb
3lqj_Q.pdb	2uxn_E.pdb
4fq3_B.pdb	4fq3_B.pdb
7cp9_A.pdb	7cp9_A.pdb
4wy4_B.pdb	4wy4_B.pdb
4wy4_B.pdb	5xau_C.pdb
4wy4_B.pdb	3tdu_C.pdb
3iol_A.pdb	3iol_A.pdb
3iol_A.pdb	5n9g_C.pdb
3iol_A.pdb	2qkh_A.pdb
3iol_A.pdb	4f9c_B.pdb
3iol_A.pdb	6ya7_B.pdb
3iol_A.pdb	7nvu_V.pdb
3iol_A.pdb	5z7g_A.pdb
3iol_A.pdb	5z7l_A.pdb
3iol_A.pdb	3vvw_A.pdb
6ms4_B.pdb	6ms4_B.pdb
4oni_C.pdb	4oni_C.pdb
1ca9_G.pdb	1ca9_G.pdb
4fj3_P.pdb	4fj3_P.pdb
6spz_P.pdb	6spz_P.pdb
6spz_P.pdb	3gj9_C.pdb
4oh8_A.pdb	4oh8_A.pdb
3u86_B.pdb	3u86_B.pdb
4xss_B.pdb	4xss_B.pdb
4xss_B.pdb	1h59_A.pdb
4xss_B.pdb	7of0_1.pdb
3bdw_A.pdb	3bdw_A.pdb
3bdw_A.pdb	2bex_C.pdb
3bdw_A.pdb	3ff7_C.pdb
3bdw_A.pdb	1e50_A.pdb
3bdw_A.pdb	1kcg_A.pdb
3bdw_A.pdb	4s0u_A.pdb
3bdw_A.pdb	3bdw_B.pdb
3bdw_A.pdb	1tnr_R.pdb
3bdw_A.pdb	7kpb_E.pdb
3bdw_A.pdb	5cll_B.pdb
3bdw_A.pdb	1k5d_B.pdb
3bdw_A.pdb	3urf_A.pdb
3bdw_A.pdb	6uxe_D.pdb
3bdw_A.pdb	2o25_C.pdb
3bdw_A.pdb	2pe6_A.pdb
3bdw_A.pdb	3uin_A.pdb
3bdw_A.pdb	4w5v_A.pdb
3bdw_A.pdb	3kxc_C.pdb
3bdw_A.pdb	5lpn_B.pdb
3bdw_A.pdb	6zp4_Z.pdb
3bdw_A.pdb	6zsi_C.pdb
7jfl_C.pdb	7jfl_C.pdb
2qme_I.pdb	2qme_I.pdb
4yc6_B.pdb	4yc6_B.pdb
4yc6_B.pdb	2ast_C.pdb
4yc6_B.pdb	1buh_B.pdb
6wmd_B.pdb	6wmd_B.pdb
3brv_B.pdb	3brv_B.pdb
3brv_B.pdb	3brt_B.pdb
3brv_B.pdb	3m0d_A.pdb
5eu5_C.pdb	5eu5_C.pdb
1t0p_A.pdb	1t0p_A.pdb
1t0p_A.pdb	3bn3_A.pdb
1t0p_A.pdb	1kcg_C.pdb
1t0p_A.pdb	4s0u_C.pdb
1t0p_A.pdb	6yxq_A.pdb
1t0p_A.pdb	5xuy_B.pdb
1t0p_A.pdb	5jke_B.pdb
1t0p_A.pdb	5tuu_A.pdb
1t0p_A.pdb	2aze_A.pdb
1t29_B.pdb	1t29_B.pdb
1ik9_C.pdb	1ik9_C.pdb
4dj9_B.pdb	4dj9_B.pdb
4mqv_B.pdb	4mqv_B.pdb
4mqv_A.pdb	4mqv_A.pdb
6v0n_C.pdb	6v0n_C.pdb
6v0n_C.pdb	6v0o_D.pdb
3bbp_D.pdb	3bbp_D.pdb
4cc9_C.pdb	4cc9_C.pdb
4xxb_A.pdb	4xxb_A.pdb
4xxb_A.pdb	2rex_B.pdb
